score,phrase
0.9194045051,quadratic polynomials
0.9194039065,ct scanning
0.9194028803000001,dan simulasi
0.9194005265999999,rittle johnson
0.9193991906,drag coefficient
0.9193990181,по курсу
0.9193988937,multi objective particle swarm optimization
0.9193981648,open government data
0.9193976968,intravenous anesthesia
0.9193951575,employee retention
0.9193950111,cloud assisted
0.9193940890000001,driver's gaze
0.9193930331999999,success rate
0.9193923533,face authentication
0.9193896949,mistake bounds
0.9193896156,influenza surveillance
0.9193890278,yogyakarta city
0.9193888404999999,oral corrective feedback
0.9193883285,soft labels
0.9193880552,nfv infrastructure
0.9193869468000001,penelitian eksperimen semu
0.9193867554999999,mini pacs
0.9193866086,intel processors
0.9193861262,unlicensed national information infrastructure
0.9193854664,wireless usb
0.9193850042,dopamine receptors
0.9193847706,bestehende ansatze
0.9193834675,die eignung
0.9193826673000001,meninggal dunia
0.9193812281999999,rehabilitation exoskeleton
0.9193811801,rotational angle
0.9193810637000001,scoring functions
0.9193803881999999,low dynamic range
0.9193783783,higher order thinking
0.9193776017,app repackaging
0.9193774866,social relations
0.91937613,contaminated sites
0.9193755326999999,sei cmm
0.9193753961,origami inspired
0.9193742932,fibre channel arbitrated
0.919373788,road vehicles
0.9193702481,class ix
0.9193700181000001,illumination correction
0.9193696001,halftone images
0.9193687047,angular gyrus
0.919367687,middleware platform
0.9193676301,multiply sectioned bayesian networks
0.9193662528000001,dhcp client
0.9193654633,parabolized navier stokes
0.9193649177,collective efficacy
0.919364862,audio tagging
0.9193645635,multi dof
0.9193644604000001,peripheral nerves
0.9193619408,elastic net regression
0.9193610091,support vector classifiers
0.9193607937,auto tuner
0.9193601279000001,mobility aids
0.9193594578000001,analog signal processing
0.9193583929000001,ultrasound probe
0.9193579811,neural networkbased
0.9193573209,generalized selection combining
0.9193570862,strategic behavior
0.9193555367,approximation theory
0.9193552017000001,greek sign language
0.9193544393,maskin monotonicity
0.9193534641,ce mra
0.919352872,public sector organisations
0.9193518981000001,scoliotic spine
0.9193515614,international reading association
0.91935082,locator identifier separation protocol
0.9193503584,keterampilan berpikir kritis
0.919350324,silhouette width
0.9193490931,transformerless photovoltaic
0.9193489382,fisheye images
0.9193470409000001,di sdn
0.9193467777,spatial priors
0.9193453801000001,eye blink artifact
0.9193450251999999,microstrip bandpass filter
0.9193445189,wet lab
0.9193440462000001,link quality
0.919343866,disertai kuis
0.9193434081999999,high birefringence
0.9193430148,dirgantara indonesia
0.9193425572,pengolahan sinyal
0.9193424157,unification modulo
0.9193409218999999,query answers
0.9193398138,cross cutting
0.9193392284999999,кваліфікованих робітників
0.9193387867,log linear models
0.9193385776,isometry invariant
0.919337614,pengendali lampu
0.9193359027,hyers ulam
0.9193331914,semantic search engine
0.9193329851,written corrective feedback
0.9193284434000001,considered harmful
0.9193262970999999,usage statistics
0.9193262826999999,matlab programming
0.919326103,педагогічних працівників
0.9193259909,crude oils
0.9193257106,evolved nodebs
0.9193244352,anti patterns
0.9193236131,parallel genetic algorithms
0.9193233412999999,forward error control
0.9193218345999999,multi depot vehicle routing problem
0.9193214455,timed release
0.9193204832999999,algoritma elgamal
0.9193197968000001,almaden research center
0.9193192429000001,projections onto convex sets
0.9193169006,beim einsatz
0.919316765,agricultural irrigation
0.9193160829000001,legal argumentation
0.9193157108,loyal customer
0.9193155726000001,flood attack
0.9193148125,contoured beam
0.9193139918000001,markov chain model
0.9193127023000001,uma revisão sistemática
0.9193105609000001,frangi filter
0.9193100315999999,cluster centers
0.919308473,granular jamming
0.9193084323999999,firefox web browser
0.9193075061,tirf microscopy
0.9193065,dlp projector
0.919306356,focus group
0.9193057137999999,spectral efficiency
0.9193055556,water conservation
0.9193051154,iptv service
0.9193043544,svm ensemble
0.9193034915,alat evaluasi
0.9193033306,residually finite
0.9193029863,bidang pariwisata
0.9193025065,trusted computing platform
0.9193021348,keamanan jaringan komputer
0.9193003538,h5n1 virus
0.9193002145,set partitioning in hierarchical trees
0.9192985319,technical publications
0.9192980820000001,ws security
0.9192978468,container loading
0.9192978459000001,berbasis augmented reality
0.9192967031,ec io
0.919296439,clock period
0.9192948766,mass mailing
0.9192911438,pada siswa kelas vii smp negeri
0.9192886784000001,slide presentations
0.9192880806,blur estimation
0.919287585,vacuum tubes
0.9192857153,weighted ensemble
0.919285667,humanitarian organizations
0.9192855226000001,global search
0.9192833729000001,suicide ideation
0.9192824691,interleaved buck converter
0.9192820745,structural vibration
0.9192813639,piece wise affine
0.9192798707,optimism bias
0.9192771089,refreshable braille
0.9192770406,conductive textile
0.9192767437999999,predictive prefetching
0.9192765037999999,concatenated code
0.9192730873999999,agile project management
0.9192722579000001,container ships
0.9192714973,rockfill dam
0.9192700471999999,agent based
0.9192677459999999,output queuing
0.9192660829000001,bipartite ranking
0.919265287,het nederlands
0.9192644798,iterated tabu search
0.9192618143000001,penjualan tiket
0.9192616691,ibm pc's
0.91926135,xilinx virtex ii pro fpga
0.9192612159,mobility load balancing
0.9192609212999999,multistage decoding
0.9192598179000001,neurological examination
0.919257465,minimal path
0.9192550105,parametric curves
0.9192549276,xiii chapter
0.9192548667,camshift algorithm
0.9192534928,audiovisual content
0.9192528465,archimedean solids
0.919250114,molten carbonate
0.9192474190000001,hyperspectral anomaly detection
0.9192444807,pengolahan data nilai siswa
0.9192438184999999,lubrication oil
0.9192395164,temperate forests
0.9192368801,induced vibrations
0.919236708,glonass gps
0.9192360731,coronary stent
0.9192349566,reflectance confocal microscopy
0.919232475,game edukatif
0.9192324233,jadwal perkuliahan
0.9192322279999999,cursive script recognition
0.9192308972,ejection chain
0.9192305269,component display theory
0.9192297684999999,subpixel registration
0.9192288126,decorrelating detectors
0.919226703,polyhedral scenes
0.9192258137,statistical moments
0.9192224697,solar inverter
0.9192220809999999,servico publico
0.9192214189,hijacking attacks
0.9192213255,active debris removal
0.9192203752,digital pre distortion
0.9192182197,anchor graph
0.9192181198,user ratings
0.9192168804999999,retinal surgery
0.9192156417,fuzzy modeling
0.9192149447,strategi pengajaran
0.9192145782,kỹ thuật
0.9192145484,ionospheric sounding
0.919213637,artificial neurons
0.9192128987999999,collaborative environment
0.9192109257,partial band interference
0.9192099772,sculptured surface machining
0.9192087148,failure prognosis
0.9192081529999999,color feature
0.9192077781,holographic memories
0.9192068247,contributory group key agreement
0.9192059785,unlv libraries
0.9192053508,picea abies
0.9192039209,soccer stadium
0.9192030974,oblique photogrammetry
0.9192029429,string literals
0.9192025134,feature driven development
0.9192024873000001,scan line corrector
0.9192010248,newsvendor problem
0.9191985597,student activity sheets
0.9191984468000001,formal tropos
0.9191970529000001,sql server's
0.9191970331,dual polarised
0.919196516,enterprise networks
0.9191964056999999,referral hospital
0.9191945664,contactless palmprint
0.9191914588,biblioteca universitaria
0.9191904786,backscatter communications
0.919189494,video player
0.9191893211,anodized aluminum
0.9191881437,european union member states
0.9191869319,siswa kelas ii sdn
0.919185998,quadrature coupler
0.9191858687000001,bio ontologies
0.91918493,δεδομένων με
0.919184915,soft output
0.919184373,reachability graphs
0.9191841498000001,symmetric keys
0.9191834593000001,force reflecting
0.9191831256,cas registry numbers
0.9191818995000001,image pyramid
0.9191815628,loyalitas pelanggan
0.9191803258,bibliographic citation
0.9191768725,transient overvoltages
0.9191743254000001,bilinear diffie hellman
0.9191743117,dua belas
0.9191739628,moral dilemma
0.919173406,veterinary medical
0.9191731925,tick borne
0.9191731479,lq regulator
0.9191729721999999,sonet add drop multiplexers
0.9191727311,things happen
0.9191719912999999,distance transforms
0.9191701148,variable speed
0.9191700397,thrust ripple
0.9191694517,photovoltaic power plants
0.9191685664,gas turbine combustors
0.9191654469,quality index
0.9191649145,boolean lattices
0.9191642339,sistemas eléctricos
0.919164187,synergistic processor elements
0.9191641407,biconjugate gradient stabilized
0.9191632918000001,label switching path
0.9191625984,spherical parameterization
0.9191624645,density functionals
0.9191622488,simple sequence repeats
0.9191614542000001,entity typing
0.9191608854000001,sistem pakar untuk mendiagnosa
0.9191608095,inter frame
0.9191579518999999,optical modulators
0.9191574775,information centric networks
0.9191568156000001,goal question metrics
0.9191564367,fish oil
0.9191552276999999,cost drivers
0.9191551484999999,basic concepts
0.919153216,deaf adults
0.919152429,circular orbit
0.9191522775,infrared rays
0.9191493662000001,underlaid d2d
0.9191479431,architectural elements
0.9191474644,link state routing protocol
0.9191450615000001,osgi platform
0.9191446318000001,chebyshev norm
0.9191444220999999,resonance frequency
0.9191442619,snow albedo
0.9191441085,spatial decorrelation
0.9191439262000001,rgb images
0.9191435756999999,news texts
0.9191430789,planet wars
0.9191430789,richard stanley
0.9191430759,modelica standard library
0.9191428626,unc charlotte
0.9191389343,ancient roman
0.9191388236,ansi fortran
0.9191376501999999,checkpoint recovery
0.9191369493000001,cytological images
0.9191360381,ring road
0.9191354415,stack pointer
0.9191353769,parallel programs
0.9191346302,sum product
0.9191343283,kualitas perangkat lunak
0.9191334595,closed frequent itemsets
0.9191329818,modelo para
0.9191321362999999,multi dimensional
0.9191315908,kadar bilirubin
0.9191305679999999,mechatronic design
0.9191298423,tele radiology
0.9191294748000001,variable voltage variable frequency
0.9191279328,taylor galerkin
0.9191246076999999,multi voxel pattern analysis
0.9191200339,arab open university
0.9191184936,extensible stylesheet language transformation
0.9191155451999999,der entwurf
0.9191155321,raster maps
0.9191127706000001,hd semg
0.9191117686,mark iii hypercube
0.9191106809999999,approximate nearest neighbors
0.919108066,renewable energy resources
0.9191067376000001,stiffness matrices
0.9191063879000001,metode simple additive weighting
0.9191057802,deformable contour
0.9191047694,south italy
0.9191035606,honeycomb sandwich
0.9191031262999999,pausible clocking
0.9191030447,modal synthesis
0.9190984027,psychological wellbeing
0.9190978745999999,survey propagation
0.9190975054,hybrid powertrain
0.9190951948,migrating birds
0.9190950556,nicotinamide adenine dinucleotide
0.9190943355,block acknowledgement
0.9190936909999999,trust relationships
0.9190928811,nassi shneiderman
0.9190927756999999,brain lesion
0.9190912976000001,phone recognizer
0.9190907691,shaped microstrip patch antenna
0.919088888,apsk modulation
0.9190869629999999,environmental studies
0.9190854218000001,neutrosophic numbers
0.9190841729000001,waist worn
0.9190838147,gated ring oscillator
0.9190829603,equality generating dependencies
0.919082513,solid texturing
0.9190815953,broader impacts
0.9190791708,kemampuan literasi
0.9190770576999999,western sydney
0.9190764235,function approximators
0.9190759158,content management
0.9190746823999999,software maintainability
0.9190724714,extracurricular activities
0.919072144,tea leaves
0.9190718311,gan fet
0.9190704362000001,entity search
0.9190684224,cubature formulas
0.9190664792000001,late breaking
0.919065279,text generation
0.9190651679999999,range sum queries
0.9190649164,primary backup
0.9190641015000001,athetoid cerebral palsy
0.9190628358,regional cerebral blood flow
0.9190627776000001,achievable sum rate
0.9190627319,textual reviews
0.9190622756999999,vibration serviceability
0.9190620090999999,software startups
0.9190615107,news summarization
0.9190605839,development kits
0.9190602481999999,fastica algorithm
0.9190595841,japanese earth resources satellite
0.9190590765000001,jeannette wing
0.9190572359999999,decay rates
0.9190567195999999,phishing website
0.9190566809,idiomatic phrasal verbs
0.9190564774,laser pointers
0.9190555267,color enhancement
0.9190540970000001,ets vi
0.9190536849,vote casting
0.9190529962,microrna precursors
